Participant,Group,Phase,Condition,GroupCode,WindowIndex,WindowStart_s,WindowEnd_s,f_peak_Hz,LFpeak_TP,LF_power,HF_power,TP,LF_HF,RespRate_bpm,RF_cardiac,RF_CR
E03,HRVBF,Intervention,1,1,0,0.3359375,60.3359375,0.08333333333333333,0.3417494740478385,0.0013764019683957039,0.00265111547616087,0.004027517444556574,0.5191784291451903,7.258979206049149,0,0
E03,HRVBF,Intervention,1,1,1,30.3359375,90.3359375,0.1,0.6207251275550887,0.003581204679643217,0.00218818425060496,0.0057693889302481765,1.6366102071400674,6.114649681528663,1,1
E03,HRVBF,Intervention,1,1,2,60.3359375,120.3359375,0.1,0.510397371518091,0.002584196266366314,0.0024789102670393294,0.005063106533405644,1.0424726948477776,5.92958616429895,1,1
E03,HRVBF,Intervention,1,1,3,90.3359375,150.3359375,0.1,0.6240462218900645,0.0034266288877532903,0.0020643568238098253,0.005490985711563115,1.6599014512565495,8.27076923076923,1,1
E03,HRVBF,Intervention,1,1,4,120.3359375,180.3359375,0.1,0.7896203298237391,0.0024104862438266757,0.0006422292863886495,0.003052715530215325,3.7533109979789265,11.671732522796352,1,0
E03,HRVBF,Intervention,1,1,5,150.3359375,210.3359375,0.13333333333333333,0.20285972628847176,0.0012538791399925907,0.004927136495459575,0.006181015635452165,0.2544843523511187,11.143354614045268,0,0
E03,HRVBF,Intervention,1,1,6,180.3359375,240.3359375,0.1,0.23956204180792343,0.0013694127941858215,0.004346905132690892,0.005716317926876713,0.31503167250813807,9.401523394994559,0,0
E03,HRVBF,Intervention,1,1,7,210.3359375,270.3359375,0.1,0.6292112496496837,0.004132798097061003,0.002435422193599658,0.006568220290660661,1.6969534514065305,9.891242129364626,1,0
E04,HRVBF,Baseline,0,1,0,0.6484375,60.6484375,0.08333333333333333,0.3797789682205016,0.0017002886976486583,0.0027767593748540347,0.004477048072502694,0.6123284260949103,25.641025641025642,0,0
E04,HRVBF,Baseline,0,1,1,30.6484375,90.6484375,0.1,0.21252761344618068,0.00011178911581497329,0.00041420896039869547,0.0005259980762136688,0.2698857979976364,24.774193548387096,0,0
E04,HRVBF,Baseline,0,1,2,60.6484375,120.6484375,0.05,0.1843357002885445,0.00031210122493562217,0.0013810120702485642,0.0016931132951841866,0.22599456707098006,23.46666666666667,0,0
E04,HRVBF,Baseline,0,1,3,90.6484375,150.6484375,0.05,0.5811867309766402,0.0004710354464934081,0.00033943633716529447,0.0008104717836587026,1.3876989435695835,23.08196721311475,0,0
E04,HRVBF,Baseline,0,1,4,120.6484375,180.6484375,0.11666666666666667,0.3924844585023133,0.00022588147714175613,0.0003496355204068864,0.0005755169975486425,0.6460484245962418,24.451827242524917,0,0
E04,HRVBF,Baseline,0,1,5,150.6484375,210.6484375,0.1,0.35836539857911903,0.00012627275963623968,0.00022608480651522986,0.00035235756615146954,0.5585194404814351,24.343991179713342,0,0
E04,HRVBF,Baseline,0,1,6,180.6484375,240.6484375,0.05,0.7750601864265649,0.010056210699562303,0.0029185374240985485,0.012974748123660854,3.4456336302312023,25.07666098807496,0,0
E04,HRVBF,Baseline,0,1,7,210.6484375,270.6484375,0.05,0.955262106987428,0.05345742831446296,0.0025035774905820263,0.055961005805044976,21.352416098786417,25.642737896494157,0,0
E04,HRVBF,Intervention,1,1,0,1.09375,61.09375,0.05,0.5622766407069884,0.005004748308852574,0.003896116401727909,0.008900864710580483,1.2845479428266036,18.173719376391983,0,0
E04,HRVBF,Intervention,1,1,1,31.09375,91.09375,0.1,0.41343496570057797,0.0027816197151575243,0.003946451072091895,0.006728070787249419,0.7048407960327432,17.25584182144997,1,0
E04,HRVBF,Intervention,1,1,2,61.09375,121.09375,0.05,0.2528193724390649,0.0019098984303892292,0.0056445006331143285,0.007554399063503558,0.33836446384371316,13.55294117647059,0,0
E04,HRVBF,Intervention,1,1,3,91.09375,151.09375,0.13333333333333333,0.5750203764729614,0.004281289816352587,0.0031641677561477176,0.007445457572500304,1.353053992802497,14.178461538461539,0,0
E04,HRVBF,Intervention,1,1,4,121.09375,181.09375,0.05,0.6127264267797118,0.017809810099103224,0.011256685682228937,0.02906649578133216,1.582153984029223,12.878048780487804,0,0
E04,HRVBF,Intervention,1,1,5,151.09375,211.09375,0.05,0.6663522501760173,0.011388253015170763,0.005702186781742282,0.017090439796913045,1.9971729182275444,11.771919068056407,0,0
E04,HRVBF,Intervention,1,1,6,181.09375,241.09375,0.13333333333333333,0.3804777459400067,0.0013006867784396354,0.002117875259206388,0.0034185620376460226,0.61414701965357,14.955062911923307,0,0
E04,HRVBF,Intervention,1,1,7,211.09375,271.09375,0.11666666666666667,0.27793126391940515,0.0022727279861650927,0.005904574394700348,0.008177302380865439,0.384909704619012,20.563697857948142,0,0
E05,HRVBF,Baseline,0,1,0,0.953125,60.953125,0.08333333333333333,0.38427345488287556,0.0012801163379837488,0.002051147692142717,0.003331264030126466,0.6240975932096261,17.401812688821753,0,0
E05,HRVBF,Baseline,0,1,1,30.953125,90.953125,0.06666666666666667,0.5069892479310241,0.0011129147728882929,0.0010822299514426364,0.002195144724330929,1.028353328610757,17.855579868708972,0,0
E05,HRVBF,Baseline,0,1,2,60.953125,120.953125,0.08333333333333333,0.5063826474177865,0.0006972669393619488,0.0006796896821130264,0.001376956621474975,1.025860709249371,18.630727762803236,1,0
E05,HRVBF,Baseline,0,1,3,90.953125,150.953125,0.08333333333333333,0.4091638953325025,0.0006887926745771265,0.0009946224127129844,0.001683415087290111,0.69251674381471,19.445628997867804,1,0
E05,HRVBF,Baseline,0,1,4,120.953125,180.953125,0.05,0.7340989112635162,0.002888276176319385,0.0010461747975257368,0.0039344509738451225,2.760796936755046,20.221169036334913,0,0
